series_id,year,period,value,footnote_codes
CES0000000025,1992,M03,108348,
CES0000000025,1992,M06,108628,
CES0000000025,1992,M09,108892,
CES0000000025,1992,M12,109302,
CES0000000025,1993,M03,109944,
CES0000000025,1993,M06,110538,
CES0000000025,1993,M09,111236,
CES0000000025,1993,M12,112010,
CES0000000025,1994,M03,112873,
CES0000000025,1994,M06,113915,
CES0000000025,1994,M09,114918,
CES0000000025,1994,M12,115831,
CES0000000025,1995,M03,116702,
CES0000000025,1995,M06,117135,
CES0000000025,1995,M09,117630,
CES0000000025,1995,M12,118175,
CES0000000025,1996,M03,118683,
CES0000000025,1996,M06,119471,
CES0000000025,1996,M09,120208,
CES0000000025,1996,M12,120923,
CES0000000025,1997,M03,121676,
CES0000000025,1997,M06,122549,
CES0000000025,1997,M09,123263,
CES0000000025,1997,M12,124238,
CES0000000025,1998,M03,124997,
CES0000000025,1998,M06,125787,
CES0000000025,1998,M09,126500,
CES0000000025,1998,M12,127260,
CES0000000025,1999,M03,128016,
CES0000000025,1999,M06,128831,
CES0000000025,1999,M09,129585,
CES0000000025,1999,M12,130472,
CES0000000025,2000,M03,131242,
CES0000000025,2000,M06,132018,
CES0000000025,2000,M09,132273,
CES0000000025,2000,M12,132539,
CES0000000025,2001,M03,132745,
CES0000000025,2001,M06,132391,
CES0000000025,2001,M09,131992,
CES0000000025,2001,M12,131193,
CES0000000025,2002,M03,130768,
CES0000000025,2002,M06,130647,
CES0000000025,2002,M09,130559,
CES0000000025,2002,M12,130572,
CES0000000025,2003,M03,130419,
CES0000000025,2003,M06,130189,
CES0000000025,2003,M09,130198,
CES0000000025,2003,M12,130505,
CES0000000025,2004,M03,130912,
CES0000000025,2004,M06,131633,
CES0000000025,2004,M09,131959,
CES0000000025,2004,M12,132525,
CES0000000025,2005,M03,132987,
CES0000000025,2005,M06,133717,
CES0000000025,2005,M09,134453,
CES0000000025,2005,M12,134932,
CES0000000025,2006,M03,135738,
CES0000000025,2006,M06,136258,
CES0000000025,2006,M09,136686,
CES0000000025,2006,M12,137055,
CES0000000025,2007,M03,137609,
CES0000000025,2007,M06,137968,
CES0000000025,2007,M09,138049,
CES0000000025,2007,M12,138283,
CES0000000025,2008,M03,138334,
CES0000000025,2008,M06,137860,
CES0000000025,2008,M09,137152,
CES0000000025,2008,M12,135552,
CES0000000025,2009,M03,133293,
CES0000000025,2009,M06,131433,
CES0000000025,2009,M09,130466,
CES0000000025,2009,M12,129963,
CES0000000025,2010,M03,129789,
CES0000000025,2010,M06,130424,
CES0000000025,2010,M09,130402,
CES0000000025,2010,M12,130732,
CES0000000025,2011,M03,131061,
CES0000000025,2011,M06,131748,
CES0000000025,2011,M09,132161,
CES0000000025,2011,M12,132717,
CES0000000025,2012,M03,133505,
CES0000000025,2012,M06,133925,
CES0000000025,2012,M09,134336,
CES0000000025,2012,M12,134861,
CES0000000025,2013,M03,135495,
CES0000000025,2013,M06,136079,
CES0000000025,2013,M09,136610,
CES0000000025,2013,M12,137239,
CES0000000025,2014,M03,137743,
CES0000000025,2014,M06,138547,
CES0000000025,2014,M09,139297,
CES0000000025,2014,M12,140101,
CES0000000025,2015,M03,140772,
CES0000000025,2015,M06,141473,
CES0000000025,2015,M09,142136,
CES0000000025,2015,M12,142836,
CES0000000025,2016,M03,143422,
CES0000000025,2016,M06,143966,
CES0000000025,2016,M09,144692,
CES0000000025,2016,M12,145238,
CES0000000025,2017,M03,145795,
CES0000000025,2017,M06,146316,
CES0000000025,2017,M09,146856,
CES0000000025,2017,M12,147389,
CES0000000025,2018,M03,148001,
CES0000000025,2018,M06,148649,
CES0000000025,2018,M09,149213,
CES0000000025,2018,M12,149699,
CES0000000025,2019,M03,150184,
CES0000000025,2019,M06,150609,
CES0000000025,2019,M09,151160,
CES0000000025,2019,M12,151788,
CES0000000026,1939,M04,57,
CES0000000026,1939,M05,66,
CES0000000026,1939,M06,74,
CES0000000026,1939,M07,108,
CES0000000026,1939,M08,121,
CES0000000026,1939,M09,176,
CES0000000026,1939,M10,331,
CES0000000026,1939,M11,269,
CES0000000026,1939,M12,170,
CES0000000026,1940,M01,64,
CES0000000026,1940,M02,82,
CES0000000026,1940,M03,94,
CES0000000026,1940,M04,33,
CES0000000026,1940,M05,55,
CES0000000026,1940,M06,51,
CES0000000026,1940,M07,80,
CES0000000026,1940,M08,158,
CES0000000026,1940,M09,278,
CES0000000026,1940,M10,442,
CES0000000026,1940,M11,439,
CES0000000026,1940,M12,455,
CES0000000026,1941,M01,405,
CES0000000026,1941,M02,391,
CES0000000026,1941,M03,306,
CES0000000026,1941,M04,329,
CES0000000026,1941,M05,446,
CES0000000026,1941,M06,519,
CES0000000026,1941,M07,556,
CES0000000026,1941,M08,454,
CES0000000026,1941,M09,395,
CES0000000026,1941,M10,271,
CES0000000026,1941,M11,160,
CES0000000026,1941,M12,90,
CES0000000026,1942,M01,133,
CES0000000026,1942,M02,163,
CES0000000026,1942,M03,277,
CES0000000026,1942,M04,335,
CES0000000026,1942,M05,420,
CES0000000026,1942,M06,365,
CES0000000026,1942,M07,373,
CES0000000026,1942,M08,406,
CES0000000026,1942,M09,410,
CES0000000026,1942,M10,348,
CES0000000026,1942,M11,229,
CES0000000026,1942,M12,219,
CES0000000026,1943,M01,219,
CES0000000026,1943,M02,240,
CES0000000026,1943,M03,212,
CES0000000026,1943,M04,158,
CES0000000026,1943,M05,68,
CES0000000026,1943,M06,76,
CES0000000026,1943,M07,18,
CES0000000026,1943,M08,-17,
CES0000000026,1943,M09,-96,
CES0000000026,1943,M10,-8,
CES0000000026,1943,M11,92,
CES0000000026,1943,M12,85,
CES0000000026,1944,M01,-7,
CES0000000026,1944,M02,-94,
CES0000000026,1944,M03,-151,
CES0000000026,1944,M04,-197,
CES0000000026,1944,M05,-184,
CES0000000026,1944,M06,-116,
CES0000000026,1944,M07,-53,
CES0000000026,1944,M08,-45,
CES0000000026,1944,M09,-89,
CES0000000026,1944,M10,-65,
CES0000000026,1944,M11,-46,
CES0000000026,1944,M12,60,
CES0000000026,1945,M01,62,
CES0000000026,1945,M02,62,
CES0000000026,1945,M03,-21,
CES0000000026,1945,M04,-150,
CES0000000026,1945,M05,-198,
CES0000000026,1945,M06,-216,
CES0000000026,1945,M07,-191,
CES0000000026,1945,M08,-279,
CES0000000026,1945,M09,-881,
CES0000000026,1945,M10,-758,
CES0000000026,1945,M11,-490,
CES0000000026,1945,M12,201,
CES0000000026,1946,M01,410,
CES0000000026,1946,M02,83,
CES0000000026,1946,M03,362,
CES0000000026,1946,M04,361,
CES0000000026,1946,M05,702,
CES0000000026,1946,M06,513,
CES0000000026,1946,M07,413,
CES0000000026,1946,M08,431,
CES0000000026,1946,M09,393,
CES0000000026,1946,M10,313,
CES0000000026,1946,M11,251,
CES0000000026,1946,M12,155,
CES0000000026,1947,M01,147,
CES0000000026,1947,M02,54,
CES0000000026,1947,M03,76,
CES0000000026,1947,M04,-12,
CES0000000026,1947,M05,27,
CES0000000026,1947,M06,68,
CES0000000026,1947,M07,81,
CES0000000026,1947,M08,107,
CES0000000026,1947,M09,131,
CES0000000026,1947,M10,223,
CES0000000026,1947,M11,175,
CES0000000026,1947,M12,126,
CES0000000026,1948,M01,89,
CES0000000026,1948,M02,16,
CES0000000026,1948,M03,34,
CES0000000026,1948,M04,-100,
CES0000000026,1948,M05,88,
CES0000000026,1948,M06,117,
CES0000000026,1948,M07,260,
CES0000000026,1948,M08,127,
CES0000000026,1948,M09,87,
CES0000000026,1948,M10,28,
CES0000000026,1948,M11,5,
CES0000000026,1948,M12,-87,
CES0000000026,1949,M01,-192,
CES0000000026,1949,M02,-232,
CES0000000026,1949,M03,-264,
CES0000000026,1949,M04,-144,
CES0000000026,1949,M05,-171,
CES0000000026,1949,M06,-167,
CES0000000026,1949,M07,-235,
CES0000000026,1949,M08,-120,
CES0000000026,1949,M09,14,
CES0000000026,1949,M10,-196,
CES0000000026,1949,M11,-127,
CES0000000026,1949,M12,-86,
CES0000000026,1950,M01,195,
CES0000000026,1950,M02,18,
CES0000000026,1950,M03,144,
CES0000000026,1950,M04,285,
CES0000000026,1950,M05,474,
CES0000000026,1950,M06,376,
CES0000000026,1950,M07,357,
CES0000000026,1950,M08,491,
CES0000000026,1950,M09,452,
CES0000000026,1950,M10,417,
CES0000000026,1950,M11,195,
CES0000000026,1950,M12,141,
CES0000000026,1951,M01,194,
CES0000000026,1951,M02,267,
CES0000000026,1951,M03,337,
CES0000000026,1951,M04,191,
CES0000000026,1951,M05,125,
CES0000000026,1951,M06,64,
CES0000000026,1951,M07,67,
CES0000000026,1951,M08,20,
CES0000000026,1951,M09,-37,
CES0000000026,1951,M10,-18,
CES0000000026,1951,M11,45,
CES0000000026,1951,M12,120,
CES0000000026,1952,M01,97,
CES0000000026,1952,M02,125,
CES0000000026,1952,M03,63,
CES0000000026,1952,M04,108,
CES0000000026,1952,M05,40,
CES0000000026,1952,M06,-74,
CES0000000026,1952,M07,-159,
CES0000000026,1952,M08,94,
CES0000000026,1952,M09,346,
CES0000000026,1952,M10,485,
CES0000000026,1952,M11,297,
CES0000000026,1952,M12,282,
CES0000000026,1953,M01,182,
CES0000000026,1953,M02,174,
CES0000000026,1953,M03,102,
CES0000000026,1953,M04,97,
CES0000000026,1953,M05,50,
CES0000000026,1953,M06,15,
CES0000000026,1953,M07,34,
CES0000000026,1953,M08,0,
CES0000000026,1953,M09,-50,
CES0000000026,1953,M10,-99,
CES0000000026,1953,M11,-194,
CES0000000026,1953,M12,-222,
CES0000000026,1954,M01,-257,
CES0000000026,1954,M02,-175,
CES0000000026,1954,M03,-182,
CES0000000026,1954,M04,-97,
CES0000000026,1954,M05,-139,
CES0000000026,1954,M06,-87,
CES0000000026,1954,M07,-115,
CES0000000026,1954,M08,-46,
CES0000000026,1954,M09,-3,
CES0000000026,1954,M10,36,
CES0000000026,1954,M11,118,
CES0000000026,1954,M12,148,
CES0000000026,1955,M01,185,
CES0000000026,1955,M02,155,
CES0000000026,1955,M03,210,
CES0000000026,1955,M04,251,
CES0000000026,1955,M05,289,
CES0000000026,1955,M06,276,
CES0000000026,1955,M07,246,
CES0000000026,1955,M08,200,
CES0000000026,1955,M09,159,
CES0000000026,1955,M10,147,
CES0000000026,1955,M11,160,
CES0000000026,1955,M12,180,
CES0000000026,1956,M01,182,
CES0000000026,1956,M02,192,
CES0000000026,1956,M03,163,
CES0000000026,1956,M04,133,
CES0000000026,1956,M05,113,
CES0000000026,1956,M06,97,
CES0000000026,1956,M07,-140,
CES0000000026,1956,M08,42,
CES0000000026,1956,M09,6,
CES0000000026,1956,M10,274,
CES0000000026,1956,M11,63,
CES0000000026,1956,M12,108,
CES0000000026,1957,M01,37,
CES0000000026,1957,M02,92,
CES0000000026,1957,M03,76,
CES0000000026,1957,M04,117,
CES0000000026,1957,M05,18,
CES0000000026,1957,M06,-30,
CES0000000026,1957,M07,-38,
CES0000000026,1957,M08,-7,
CES0000000026,1957,M09,-44,
CES0000000026,1957,M10,-120,
CES0000000026,1957,M11,-190,
CES0000000026,1957,M12,-183,
CES0000000026,1958,M01,-229,
CES0000000026,1958,M02,-327,
CES0000000026,1958,M03,-362,
CES0000000026,1958,M04,-350,
CES0000000026,1958,M05,-221,
CES0000000026,1958,M06,-128,
CES0000000026,1958,M07,4,
CES0000000026,1958,M08,106,
CES0000000026,1958,M09,197,
CES0000000026,1958,M10,149,
CES0000000026,1958,M11,237,
CES0000000026,1958,M12,193,
CES0000000026,1959,M01,331,
CES0000000026,1959,M02,248,
CES0000000026,1959,M03,310,
CES0000000026,1959,M04,281,
CES0000000026,1959,M05,287,
CES0000000026,1959,M06,222,
CES0000000026,1959,M07,161,
CES0000000026,1959,M08,-71,
CES0000000026,1959,M09,-84,
CES0000000026,1959,M10,-149,
CES0000000026,1959,M11,99,
CES0000000026,1959,M12,249,
CES0000000026,1960,M01,305,
CES0000000026,1960,M02,293,
CES0000000026,1960,M03,93,
CES0000000026,1960,M04,180,
CES0000000026,1960,M05,-13,
CES0000000026,1960,M06,-35,
CES0000000026,1960,M07,-169,
CES0000000026,1960,M08,-68,
CES0000000026,1960,M09,-40,
CES0000000026,1960,M10,-55,
CES0000000026,1960,M11,-104,
CES0000000026,1960,M12,-162,
CES0000000026,1961,M01,-153,
CES0000000026,1961,M02,-135,
CES0000000026,1961,M03,-28,
CES0000000026,1961,M04,-19,
CES0000000026,1961,M05,76,
CES0000000026,1961,M06,106,
CES0000000026,1961,M07,165,
CES0000000026,1961,M08,171,
CES0000000026,1961,M09,137,
CES0000000026,1961,M10,133,
CES0000000026,1961,M11,148,
CES0000000026,1961,M12,161,
CES0000000026,1962,M01,123,
CES0000000026,1962,M02,149,
CES0000000026,1962,M03,134,
CES0000000026,1962,M04,237,
CES0000000026,1962,M05,147,
CES0000000026,1962,M06,123,
CES0000000026,1962,M07,48,
CES0000000026,1962,M08,70,
CES0000000026,1962,M09,111,
CES0000000026,1962,M10,98,
CES0000000026,1962,M11,73,
CES0000000026,1962,M12,17,
CES0000000026,1963,M01,25,
CES0000000026,1963,M02,58,
CES0000000026,1963,M03,97,
CES0000000026,1963,M04,155,
CES0000000026,1963,M05,129,
CES0000000026,1963,M06,113,
CES0000000026,1963,M07,71,
CES0000000026,1963,M08,98,
CES0000000026,1963,M09,140,
CES0000000026,1963,M10,163,
CES0000000026,1963,M11,115,
CES0000000026,1963,M12,94,
CES0000000026,1964,M01,68,
